cosine_similarity,very_high_similarity,high_similarity,split_pair,class_name,path_a,path_b,leaf_id_a,leaf_id_b,involves_unmapped_leaf
0.969586968421936,False,False,test--train,Tomato___Tomato_Yellow_Leaf_Curl_Virus,train\Tomato___Tomato_Yellow_Leaf_Curl_Virus\b1d761df-93f9-47ee-88ac-590c7b85cc5b___UF.GRC_YLCV_Lab 09618.JPG,train\Tomato___Tomato_Yellow_Leaf_Curl_Virus\d3c1efbb-e4da-49c5-b850-a7ab2be78e32___UF.GRC_YLCV_Lab 09624.JPG,,,True
0.9694634675979614,False,False,test--train,Tomato___Late_blight,val\Tomato___Late_blight\29587a7b-a64d-4d2e-8fab-d0ec587e8ecd___GHLB2 Leaf 9081.JPG,train\Tomato___Late_blight\1e65a5c4-ba60-4edb-817c-c281d5a5e364___GHLB2 Leaf 9079.JPG,,,True
0.9694019556045532,False,False,test--train,Tomato___Tomato_Yellow_Leaf_Curl_Virus,train\Tomato___Tomato_Yellow_Leaf_Curl_Virus\3c02c2df-1258-4b7e-895e-df52cf864845___UF.GRC_YLCV_Lab 03350.JPG,val\Tomato___Tomato_Yellow_Leaf_Curl_Virus\ab062566-4f9f-4599-829d-e9e2b174ce6c___UF.GRC_YLCV_Lab 03351.JPG,,,True
0.9693533182144165,False,False,test--train,Grape___healthy,val\Grape___healthy\3c75e76c-2e1f-478f-aadc-f3decb68c9b0___Mt.N.V_HL 6108.JPG,train\Grape___healthy\2483db02-a7f8-4a09-8bd0-76dfcd130671___Mt.N.V_HL 6111.JPG,,,True
0.9693183898925781,False,False,train--validation,Tomato___Tomato_Yellow_Leaf_Curl_Virus,train\Tomato___Tomato_Yellow_Leaf_Curl_Virus\63097af7-7b38-4a90-ab57-2d6b150b859c___UF.GRC_YLCV_Lab 02088.JPG,train\Tomato___Tomato_Yellow_Leaf_Curl_Virus\a0913bb7-f133-470c-8fa7-8e77b7797206___UF.GRC_YLCV_Lab 02073.JPG,,,True
0.9692579507827759,False,False,test--train,Tomato___Tomato_Yellow_Leaf_Curl_Virus,train\Tomato___Tomato_Yellow_Leaf_Curl_Virus\1e83510e-18e7-4c6d-9223-3450766715c8___UF.GRC_YLCV_Lab 01939.JPG,train\Tomato___Tomato_Yellow_Leaf_Curl_Virus\24342d0b-36bf-45df-8a26-d4d748f52890___UF.GRC_YLCV_Lab 01940.JPG,,,True
0.9691480398178101,False,False,train--validation,Tomato___healthy,train\Tomato___healthy\0920bfd6-6c70-432b-be33-cccb6abb0f31___GH_HL Leaf 181.1.JPG,train\Tomato___healthy\9a97f632-a6a4-4a7e-9a82-90167fdf8fff___GH_HL Leaf 181.JPG,,,True
0.9689996838569641,False,False,test--train,Tomato___Tomato_Yellow_Leaf_Curl_Virus,train\Tomato___Tomato_Yellow_Leaf_Curl_Virus\1270c061-02e6-4853-8f09-4bb718e1fbca___UF.GRC_YLCV_Lab 01767.JPG,train\Tomato___Tomato_Yellow_Leaf_Curl_Virus\b1f03808-9162-4105-91a4-5db4a3596683___UF.GRC_YLCV_Lab 01774.JPG,,,True
0.9689991474151611,False,False,test--train,Tomato___Tomato_Yellow_Leaf_Curl_Virus,train\Tomato___Tomato_Yellow_Leaf_Curl_Virus\72003229-f8aa-4e84-b62e-3fde4a1651ed___UF.GRC_YLCV_Lab 02963.JPG,train\Tomato___Tomato_Yellow_Leaf_Curl_Virus\28df4dbd-4942-4323-9726-f1799df717d9___UF.GRC_YLCV_Lab 02955.JPG,,,True
0.9689828157424927,False,False,train--validation,Tomato___Tomato_Yellow_Leaf_Curl_Virus,val\Tomato___Tomato_Yellow_Leaf_Curl_Virus\d2403993-1d5e-41d7-9b49-c0c788ba158b___UF.GRC_YLCV_Lab 01521.JPG,train\Tomato___Tomato_Yellow_Leaf_Curl_Virus\f303696a-4ee0-41ab-803d-647edb08d6f9___UF.GRC_YLCV_Lab 01525.JPG,,,True
0.9689697027206421,False,False,test--validation,Grape___healthy,train\Grape___healthy\18fd5d50-f80c-426c-bfdb-5ca325065f24___Mt.N.V_HL 6024.JPG,val\Grape___healthy\369f23fe-c093-4655-a9f2-0aae0918eb26___Mt.N.V_HL 6102.JPG,,,True
0.9689364433288574,False,False,test--train,Tomato___Tomato_Yellow_Leaf_Curl_Virus,train\Tomato___Tomato_Yellow_Leaf_Curl_Virus\7466f105-337a-45c2-9c64-6507e6286131___UF.GRC_YLCV_Lab 02486.JPG,val\Tomato___Tomato_Yellow_Leaf_Curl_Virus\1d8627f3-55b7-46c6-8cae-af9737f11f79___UF.GRC_YLCV_Lab 02472.JPG,,,True
0.9689221382141113,False,False,test--train,Tomato___Tomato_Yellow_Leaf_Curl_Virus,val\Tomato___Tomato_Yellow_Leaf_Curl_Virus\fe2acc0b-2dab-4528-8238-5e81d1999fba___UF.GRC_YLCV_Lab 01553.JPG,train\Tomato___Tomato_Yellow_Leaf_Curl_Virus\c787226d-9c2c-436d-9f3d-e019cee60a69___UF.GRC_YLCV_Lab 01552.JPG,,,True
0.9688994884490967,False,False,test--train,Squash___Powdery_mildew,train\Squash___Powdery_mildew\d5ac7342-745a-460b-ba33-0544565caefc___UMD_Powd.M 9867.JPG,train\Squash___Powdery_mildew\0ee7cf91-f59f-40e1-89e8-a7bc4f0dab7f___UMD_Powd.M 9869.JPG,,,True
0.9688153862953186,False,False,test--train,Tomato___healthy,train\Tomato___healthy\d442075f-73bb-47a0-9545-9b36bca9300b___GH_HL Leaf 210.JPG,train\Tomato___healthy\ca4e96c1-9bf0-49fb-804f-c895905c0584___GH_HL Leaf 210.2.JPG,,,True
0.9688138365745544,False,False,test--train,Tomato___Tomato_Yellow_Leaf_Curl_Virus,train\Tomato___Tomato_Yellow_Leaf_Curl_Virus\8519e2d2-15b3-4d42-b22f-c5f67259d188___UF.GRC_YLCV_Lab 01573.JPG,train\Tomato___Tomato_Yellow_Leaf_Curl_Virus\d595528b-22f0-41e1-b639-c8f91830c759___UF.GRC_YLCV_Lab 01572.JPG,,,True
0.9687719941139221,False,False,test--train,Cherry_(including_sour)___healthy,val\Cherry_(including_sour)___healthy\8d8affc9-f724-4e95-827c-763d0e3cac90___JR_HL 9894 copy.JPG,train\Cherry_(including_sour)___healthy\dc3751b1-9e26-400b-9b08-ba9b9dd1f275___JR_HL 9490.JPG,Cherry_(including_sour)___healthy:::106.0,Cherry_(including_sour)___healthy:::48.0,False
0.968762993812561,False,False,train--validation,Tomato___Tomato_Yellow_Leaf_Curl_Virus,train\Tomato___Tomato_Yellow_Leaf_Curl_Virus\c04607d5-5ec0-4065-9428-61f78b5162dd___UF.GRC_YLCV_Lab 03123.JPG,train\Tomato___Tomato_Yellow_Leaf_Curl_Virus\e4ca3bba-f530-4b09-b751-5bd11c13b669___UF.GRC_YLCV_Lab 03122.JPG,,,True
0.9687366485595703,False,False,test--train,Corn_(maize)___healthy,train\Corn_(maize)___healthy\65deda93-1bde-4adc-a57e-b7e1b8372101___R.S_HL 0603.JPG,train\Corn_(maize)___healthy\7c28a1e2-08fb-406d-9fad-769be3096e85___R.S_HL 0603 copy 2.jpg,,,True
0.968719482421875,False,False,test--train,Tomato___Tomato_Yellow_Leaf_Curl_Virus,train\Tomato___Tomato_Yellow_Leaf_Curl_Virus\31e73942-fc80-481e-b047-1b240cd44d71___UF.GRC_YLCV_Lab 02612.JPG,val\Tomato___Tomato_Yellow_Leaf_Curl_Virus\5f2aaa59-4a61-4dde-bd0a-cc5d414d8d1a___UF.GRC_YLCV_Lab 02611.JPG,,,True
0.9685747027397156,False,False,test--train,Tomato___healthy,train\Tomato___healthy\9397ecfe-6f1f-47cf-8549-43711ec0e734___GH_HL Leaf 213.JPG,train\Tomato___healthy\67fb6b30-9542-4606-9438-da3e96b6a2d7___GH_HL Leaf 213.2.JPG,,,True
0.968567967414856,False,False,train--validation,Soybean___healthy,val\Soybean___healthy\aa96ebc3-9511-406f-9813-385a002dfba7___RS_HL 5679.JPG,train\Soybean___healthy\c1b8e227-f434-41ea-8bd5-11eeab5b2be6___RS_HL 5692.JPG,Soybean___healthy:::342.0,Soybean___healthy:::344.0,False
0.968518853187561,False,False,test--train,Tomato___Tomato_Yellow_Leaf_Curl_Virus,train\Tomato___Tomato_Yellow_Leaf_Curl_Virus\0db2eb04-b52c-4df9-9b3d-17bf58f03bc3___UF.GRC_YLCV_Lab 02967.JPG,train\Tomato___Tomato_Yellow_Leaf_Curl_Virus\28df4dbd-4942-4323-9726-f1799df717d9___UF.GRC_YLCV_Lab 02955.JPG,,,True
0.9684773087501526,False,False,train--validation,Tomato___healthy,val\Tomato___healthy\84b9dbb3-98bb-48b0-893f-74627840a2b9___GH_HL Leaf 225.JPG,val\Tomato___healthy\eb047146-6e86-44bf-a9b5-f668cb2f301b___GH_HL Leaf 225.1.JPG,,,True
0.9684499502182007,False,False,train--validation,Tomato___Tomato_Yellow_Leaf_Curl_Virus,val\Tomato___Tomato_Yellow_Leaf_Curl_Virus\15553f35-1de9-4218-8472-6382d2c69597___UF.GRC_YLCV_Lab 01809.JPG,train\Tomato___Tomato_Yellow_Leaf_Curl_Virus\d7f1f157-6e87-424a-8928-cc05c758cd5f___UF.GRC_YLCV_Lab 01808.JPG,,,True
0.9683808088302612,False,False,test--train,Grape___healthy,val\Grape___healthy\f6bca207-2928-4753-b867-ec5f25361334___Mt.N.V_HL 9113.JPG,train\Grape___healthy\2dacf3f7-797b-4d4c-bf77-1d1a8f6d965d___Mt.N.V_HL 9117.JPG,,,True
0.9683658480644226,False,False,test--train,Grape___healthy,train\Grape___healthy\22b7199f-581e-4330-b14f-4cb7b382340a___Mt.N.V_HL 6115.JPG,val\Grape___healthy\0cfdea92-260f-42b2-9db9-c31fee6ec567___Mt.N.V_HL 6119.JPG,,,True
0.9682942032814026,False,False,test--validation,Tomato___Tomato_Yellow_Leaf_Curl_Virus,train\Tomato___Tomato_Yellow_Leaf_Curl_Virus\51bd05fe-a50b-4bc1-aa3d-096a5621531d___UF.GRC_YLCV_Lab 01719.JPG,train\Tomato___Tomato_Yellow_Leaf_Curl_Virus\581f59a2-b6fb-44d0-ba64-db7a17c181d7___UF.GRC_YLCV_Lab 01718.JPG,,,True
0.9681453704833984,False,False,test--train,Tomato___Tomato_Yellow_Leaf_Curl_Virus,train\Tomato___Tomato_Yellow_Leaf_Curl_Virus\4ac1ce9a-350f-4101-9562-b0db390365ae___UF.GRC_YLCV_Lab 03384.JPG,train\Tomato___Tomato_Yellow_Leaf_Curl_Virus\e2c016a2-b0e8-427a-82ac-852404990b33___UF.GRC_YLCV_Lab 03386.JPG,,,True
0.9680143594741821,False,False,test--train,Cherry_(including_sour)___healthy,train\Cherry_(including_sour)___healthy\93c3cace-b855-4282-917b-8dcd30e8c1d7___JR_HL 9702.JPG,val\Cherry_(including_sour)___healthy\1aaf22a7-205a-40b1-b426-31a7ec9fc37a___JR_HL 9424.JPG,Cherry_(including_sour)___healthy:::77.0,Cherry_(including_sour)___healthy:::40.0,False
0.9679861664772034,False,False,test--train,Grape___healthy,train\Grape___healthy\a23b47a4-048d-4992-bc61-f3adec202543___Mt.N.V_HL 6113.JPG,train\Grape___healthy\dd8269de-653e-42c1-a787-cb9f537e6d10___Mt.N.V_HL 6112.JPG,,,True
0.9679781198501587,False,False,train--validation,Soybean___healthy,val\Soybean___healthy\1261f5a5-ee5e-4833-a8c2-bd744c6acd8c___RS_HL 6710.JPG,val\Soybean___healthy\cf5ca3c9-c6b8-4605-9746-d6a43faffbc3___RS_HL 6854.JPG,Soybean___healthy:::440.0,Soybean___healthy:::452.0,False
0.9679548144340515,False,False,train--validation,Tomato___Tomato_Yellow_Leaf_Curl_Virus,val\Tomato___Tomato_Yellow_Leaf_Curl_Virus\360ef8a2-719e-4a8c-8ed5-bfc1370f5b96___UF.GRC_YLCV_Lab 01519.JPG,train\Tomato___Tomato_Yellow_Leaf_Curl_Virus\452ec0ff-9e6f-4b1e-8c35-52601cafb9f7___UF.GRC_YLCV_Lab 01516.JPG,,,True
0.9678491353988647,False,False,test--train,Tomato___Tomato_Yellow_Leaf_Curl_Virus,train\Tomato___Tomato_Yellow_Leaf_Curl_Virus\bb1e3988-1c45-4b77-bdad-cc7c6585e505___UF.GRC_YLCV_Lab 03185.JPG,val\Tomato___Tomato_Yellow_Leaf_Curl_Virus\0d173b50-c743-4422-99d1-48a0069518db___UF.GRC_YLCV_Lab 03204.JPG,,,True
0.9677634835243225,False,False,test--train,Tomato___Tomato_Yellow_Leaf_Curl_Virus,val\Tomato___Tomato_Yellow_Leaf_Curl_Virus\32d4782a-b7df-40f5-95d0-2a6173627193___UF.GRC_YLCV_Lab 03281.JPG,train\Tomato___Tomato_Yellow_Leaf_Curl_Virus\c7248000-66d1-4be5-8db9-f29d3959e3c5___UF.GRC_YLCV_Lab 03279.JPG,,,True
0.9677577018737793,False,False,train--validation,Soybean___healthy,train\Soybean___healthy\97d5eac5-a52b-4918-a31d-a0e1371780f4___RS_HL 4488.JPG,train\Soybean___healthy\fa2eef33-32d2-4bbb-80b7-1abb54c18898___RS_HL 5059.JPG,Soybean___healthy:::200.0,Soybean___healthy:::262.0,False
0.9677237272262573,False,False,train--validation,Tomato___Late_blight,train\Tomato___Late_blight\902aed86-4d96-4a9b-9742-f01ae845c22c___GHLB2 Leaf 9037.JPG,train\Tomato___Late_blight\bbb807e9-9eef-4220-bbcd-9663542c0d4e___GHLB2 Leaf 9035.JPG,,,True
0.9677212834358215,False,False,test--train,Tomato___Tomato_Yellow_Leaf_Curl_Virus,train\Tomato___Tomato_Yellow_Leaf_Curl_Virus\1df98389-aa45-4b67-b2da-38642fe8841b___UF.GRC_YLCV_Lab 02295.JPG,train\Tomato___Tomato_Yellow_Leaf_Curl_Virus\2f682534-8b9b-42e8-9e24-b806d93d0747___UF.GRC_YLCV_Lab 02289.JPG,,,True
0.9676779508590698,False,False,test--train,Tomato___Tomato_Yellow_Leaf_Curl_Virus,train\Tomato___Tomato_Yellow_Leaf_Curl_Virus\aa09a964-bf49-4d83-a2d2-ac74f1331661___UF.GRC_YLCV_Lab 02438.JPG,train\Tomato___Tomato_Yellow_Leaf_Curl_Virus\9007c046-6863-4be1-8e88-98e02f6e113f___UF.GRC_YLCV_Lab 02449.JPG,,,True
0.9676645994186401,False,False,test--train,Grape___healthy,train\Grape___healthy\63e38ffd-dfb4-4fc0-aee2-0e6da78a9915___Mt.N.V_HL 6028.JPG,train\Grape___healthy\0163a6aa-fbf8-47c5-965f-59b6efe8bfe5___Mt.N.V_HL 6103.JPG,,,True
0.9675740003585815,False,False,test--train,Tomato___Tomato_Yellow_Leaf_Curl_Virus,train\Tomato___Tomato_Yellow_Leaf_Curl_Virus\89f4ab7d-764f-4df5-b244-51c50ce68836___UF.GRC_YLCV_Lab 01460.JPG,train\Tomato___Tomato_Yellow_Leaf_Curl_Virus\a193e214-3a19-410d-8467-63eafff67aea___UF.GRC_YLCV_Lab 01457.JPG,,,True
0.9675719738006592,False,False,test--train,Tomato___Tomato_Yellow_Leaf_Curl_Virus,val\Tomato___Tomato_Yellow_Leaf_Curl_Virus\cdb067df-5377-4fcf-8531-00d123621957___UF.GRC_YLCV_Lab 02182.JPG,train\Tomato___Tomato_Yellow_Leaf_Curl_Virus\96ed7022-a152-4f1d-b934-dca1949159d2___UF.GRC_YLCV_Lab 02183.JPG,,,True
0.9675391912460327,False,False,test--train,Tomato___Tomato_Yellow_Leaf_Curl_Virus,train\Tomato___Tomato_Yellow_Leaf_Curl_Virus\b379ab04-3780-4283-b388-2a038b773d79___UF.GRC_YLCV_Lab 01389.JPG,train\Tomato___Tomato_Yellow_Leaf_Curl_Virus\19ead445-c37c-4a22-b3fb-02510e66b553___UF.GRC_YLCV_Lab 01388.JPG,,,True
0.967532217502594,False,False,test--train,Tomato___Tomato_Yellow_Leaf_Curl_Virus,train\Tomato___Tomato_Yellow_Leaf_Curl_Virus\f41851ed-6a9b-432f-8974-8a1f1f1a9b33___UF.GRC_YLCV_Lab 03263.JPG,train\Tomato___Tomato_Yellow_Leaf_Curl_Virus\10fa4e01-9f51-4840-b432-d0027f547ccd___UF.GRC_YLCV_Lab 03252.JPG,,,True
0.9675225019454956,False,False,test--train,Grape___healthy,train\Grape___healthy\8bd312c9-5a9c-4ac7-ae60-cbc2600a23aa___Mt.N.V_HL 6128.JPG,train\Grape___healthy\244804b5-05e2-4372-a376-36a0655aff41___Mt.N.V_HL 6121.JPG,,,True
0.9674495458602905,False,False,test--train,Tomato___Tomato_Yellow_Leaf_Curl_Virus,train\Tomato___Tomato_Yellow_Leaf_Curl_Virus\884c75d8-4cb8-40d3-9730-8ece772595a0___UF.GRC_YLCV_Lab 09537.JPG,train\Tomato___Tomato_Yellow_Leaf_Curl_Virus\2cf77de4-b5cd-404b-8949-53c5687d3936___UF.GRC_YLCV_Lab 09541.JPG,,,True
0.9674353003501892,False,False,test--train,Tomato___healthy,val\Tomato___healthy\8a4dc6f9-2f54-4bdd-957f-d9fb709e1b26___GH_HL Leaf 302.1.JPG,train\Tomato___healthy\b8b8bef0-e86c-47ae-ba47-7912b10beffe___GH_HL Leaf 302.JPG,,,True
0.9674299955368042,False,False,test--train,Tomato___Tomato_Yellow_Leaf_Curl_Virus,train\Tomato___Tomato_Yellow_Leaf_Curl_Virus\f3182576-f0d3-4412-a4e1-45e143e360a0___UF.GRC_YLCV_Lab 02462.JPG,train\Tomato___Tomato_Yellow_Leaf_Curl_Virus\513e8592-6fca-4084-bd75-cc1b52bf45dd___UF.GRC_YLCV_Lab 02461.JPG,,,True
0.9674072861671448,False,False,test--train,Tomato___Tomato_Yellow_Leaf_Curl_Virus,train\Tomato___Tomato_Yellow_Leaf_Curl_Virus\a662a4ac-6f3d-4a2b-993e-448608bf97e3___UF.GRC_YLCV_Lab 01649.JPG,val\Tomato___Tomato_Yellow_Leaf_Curl_Virus\e40229f4-e9a0-41f8-9923-4dd79d10c975___UF.GRC_YLCV_Lab 01650.JPG,,,True
0.9673869609832764,False,False,train--validation,Tomato___Tomato_Yellow_Leaf_Curl_Virus,train\Tomato___Tomato_Yellow_Leaf_Curl_Virus\cd80eef1-7643-4b8c-9fc7-ab72d42288e8___UF.GRC_YLCV_Lab 02657.JPG,val\Tomato___Tomato_Yellow_Leaf_Curl_Virus\87f03c98-0901-4f4d-8a31-41c9260ff9b1___UF.GRC_YLCV_Lab 02658.JPG,,,True
0.9673048853874207,False,False,test--train,Tomato___healthy,train\Tomato___healthy\49a59716-84d4-44bd-b1c7-4571def5be12___GH_HL Leaf 421.JPG,val\Tomato___healthy\3367a9a6-6841-45db-bfa9-9b7b9fed0fa2___GH_HL Leaf 421.1.JPG,,,True
0.9671313166618347,False,False,train--validation,Grape___healthy,val\Grape___healthy\36add77f-5e02-41b0-97e7-b1c14f91acfc___Mt.N.V_HL 6120.JPG,val\Grape___healthy\0cfdea92-260f-42b2-9db9-c31fee6ec567___Mt.N.V_HL 6119.JPG,,,True
0.9669802188873291,False,False,train--validation,Tomato___Tomato_Yellow_Leaf_Curl_Virus,train\Tomato___Tomato_Yellow_Leaf_Curl_Virus\b8b58a05-6206-452c-82a6-1dc7f0bf0b69___UF.GRC_YLCV_Lab 02298.JPG,train\Tomato___Tomato_Yellow_Leaf_Curl_Virus\a4fa8e27-a175-4459-9a39-3082870f1ae7___UF.GRC_YLCV_Lab 02307.JPG,,,True
0.9669565558433533,False,False,test--train,Tomato___Tomato_Yellow_Leaf_Curl_Virus,val\Tomato___Tomato_Yellow_Leaf_Curl_Virus\b133856e-06a1-4268-8b99-8df8ec1018aa___UF.GRC_YLCV_Lab 01897.JPG,train\Tomato___Tomato_Yellow_Leaf_Curl_Virus\cbbbe636-6062-41fd-b130-94f1e4aa51a7___UF.GRC_YLCV_Lab 01896.JPG,,,True
0.966871976852417,False,False,test--train,Tomato___Tomato_Yellow_Leaf_Curl_Virus,train\Tomato___Tomato_Yellow_Leaf_Curl_Virus\fafa446d-bbd4-4fe2-a0a8-72472392548e___UF.GRC_YLCV_Lab 03233.JPG,train\Tomato___Tomato_Yellow_Leaf_Curl_Virus\3369c284-ac18-414e-809c-0096a8242fa0___UF.GRC_YLCV_Lab 03210.JPG,,,True
0.9668136835098267,False,False,test--train,Grape___healthy,val\Grape___healthy\369f23fe-c093-4655-a9f2-0aae0918eb26___Mt.N.V_HL 6102.JPG,train\Grape___healthy\2ad9b06e-ad3f-4da1-999b-fefe59ebf9e1___Mt.N.V_HL 6148.JPG,,,True
0.9667726755142212,False,False,train--validation,Tomato___healthy,val\Tomato___healthy\bc3ca9e1-86c1-4945-9993-c61a38a942ed___GH_HL Leaf 294.JPG,train\Tomato___healthy\6e3fca10-be50-4074-ada4-3122e864d4e0___GH_HL Leaf 294.1.JPG,,,True
0.9666610360145569,False,False,test--train,Tomato___Tomato_Yellow_Leaf_Curl_Virus,val\Tomato___Tomato_Yellow_Leaf_Curl_Virus\64031d02-1e3e-4f59-a5d6-108050ebe306___UF.GRC_YLCV_Lab 01568.JPG,train\Tomato___Tomato_Yellow_Leaf_Curl_Virus\539de84d-20c0-439b-a3b9-91a6fd3654f5___UF.GRC_YLCV_Lab 01571.JPG,,,True
0.9666057825088501,False,False,test--train,Soybean___healthy,train\Soybean___healthy\d1d34213-0585-409c-9475-6fc0af085c62___RS_HL 4928.JPG,train\Soybean___healthy\307e2931-1231-47f2-9e1e-121d766b9b60___RS_HL 5110.JPG,Soybean___healthy:::248.0,Soybean___healthy:::268.0,False
0.9666000604629517,False,False,test--train,Tomato___Tomato_Yellow_Leaf_Curl_Virus,train\Tomato___Tomato_Yellow_Leaf_Curl_Virus\128d599a-be46-4a8e-9845-cd9c15a27428___UF.GRC_YLCV_Lab 03205.JPG,val\Tomato___Tomato_Yellow_Leaf_Curl_Virus\0d173b50-c743-4422-99d1-48a0069518db___UF.GRC_YLCV_Lab 03204.JPG,,,True
0.966573178768158,False,False,test--train,Tomato___Tomato_Yellow_Leaf_Curl_Virus,val\Tomato___Tomato_Yellow_Leaf_Curl_Virus\72e55fdf-18d1-4dd6-832c-19d7815ecb4c___UF.GRC_YLCV_Lab 01841.JPG,train\Tomato___Tomato_Yellow_Leaf_Curl_Virus\a5416516-80f0-4004-88f6-186b79696707___UF.GRC_YLCV_Lab 01840.JPG,,,True
0.9665384292602539,False,False,train--validation,Tomato___healthy,val\Tomato___healthy\48cd0ef9-4e84-4f83-ad6b-e8ddc3eb6b3b___GH_HL Leaf 317.1.JPG,train\Tomato___healthy\55bcfcce-70f4-4634-8107-0a8207da2b14___GH_HL Leaf 317.2.JPG,,,True
0.9665087461471558,False,False,test--validation,Cherry_(including_sour)___healthy,train\Cherry_(including_sour)___healthy\b699f89c-87a3-4793-a721-60040fc42c4d___JR_HL 9659.JPG,train\Cherry_(including_sour)___healthy\0ce4ee15-d59b-4212-ab2a-8b6a07f3634f___JR_HL 9707.JPG,Cherry_(including_sour)___healthy:::71.0,Cherry_(including_sour)___healthy:::77.0,False
0.9664320945739746,False,False,test--train,Tomato___healthy,train\Tomato___healthy\4d82bf50-5e71-4597-8684-6db7300e0cd4___GH_HL Leaf 316.JPG,train\Tomato___healthy\c2c1758f-3576-4e8a-9853-5f11ac4d20d6___GH_HL Leaf 316.1.JPG,,,True
0.9664042592048645,False,False,train--validation,Tomato___Tomato_mosaic_virus,val\Tomato___Tomato_mosaic_virus\1349c403-c930-42be-9bfd-39a099c66f4a___PSU_CG 2328.JPG,val\Tomato___Tomato_mosaic_virus\5c049070-cf7f-4508-8e61-c5efb64bca3c___PSU_CG 2326.JPG,,,True
0.9662346839904785,False,False,test--train,Tomato___Tomato_Yellow_Leaf_Curl_Virus,train\Tomato___Tomato_Yellow_Leaf_Curl_Virus\a39053fb-74c8-489d-b0c1-8b27bdc7087c___UF.GRC_YLCV_Lab 02776.JPG,train\Tomato___Tomato_Yellow_Leaf_Curl_Virus\8c5a0930-b242-4e32-a039-3eb38d546755___UF.GRC_YLCV_Lab 02780.JPG,,,True
0.9662327766418457,False,False,train--validation,Tomato___healthy,train\Tomato___healthy\48ffe8ac-3cd7-4d15-a928-6775f657ddae___GH_HL Leaf 264.1.JPG,val\Tomato___healthy\6da1cf1b-a236-4d45-a390-dac6b65c45f7___GH_HL Leaf 264.JPG,,,True
0.9662230610847473,False,False,test--train,Tomato___healthy,train\Tomato___healthy\8ed42b66-acb0-42d9-a1d8-f624573e07d0___GH_HL Leaf 212.8.JPG,train\Tomato___healthy\7ee078a8-218e-4ebf-8935-ec9f844ab744___GH_HL Leaf 212.9.JPG,,,True
0.9661567211151123,False,False,test--train,Tomato___Tomato_Yellow_Leaf_Curl_Virus,train\Tomato___Tomato_Yellow_Leaf_Curl_Virus\cdb2a6c1-f03c-4d28-82a4-6e5c74e36b31___UF.GRC_YLCV_Lab 01800.JPG,train\Tomato___Tomato_Yellow_Leaf_Curl_Virus\9cabec91-ef67-4319-9cdf-e96668341536___UF.GRC_YLCV_Lab 01801.JPG,,,True
0.9661020636558533,False,False,train--validation,Tomato___Tomato_Yellow_Leaf_Curl_Virus,train\Tomato___Tomato_Yellow_Leaf_Curl_Virus\6bce316f-b15d-4d23-98b8-ab0e683df66d___UF.GRC_YLCV_Lab 02494.JPG,train\Tomato___Tomato_Yellow_Leaf_Curl_Virus\de775839-7363-47c7-bc42-7bff83af822a___UF.GRC_YLCV_Lab 02513.JPG,,,True
0.9660987854003906,False,False,train--validation,Tomato___Tomato_Yellow_Leaf_Curl_Virus,train\Tomato___Tomato_Yellow_Leaf_Curl_Virus\ddb77cd4-07b4-49bd-9381-1edc82531134___UF.GRC_YLCV_Lab 01696.JPG,train\Tomato___Tomato_Yellow_Leaf_Curl_Virus\9d91ea39-a652-4c2c-8eec-2ebbfa7dbd27___UF.GRC_YLCV_Lab 01695.JPG,,,True
0.9660303592681885,False,False,test--train,Tomato___Tomato_Yellow_Leaf_Curl_Virus,train\Tomato___Tomato_Yellow_Leaf_Curl_Virus\201357a8-d57c-4e89-9cbd-a90573bf0e82___UF.GRC_YLCV_Lab 03334.JPG,val\Tomato___Tomato_Yellow_Leaf_Curl_Virus\ab062566-4f9f-4599-829d-e9e2b174ce6c___UF.GRC_YLCV_Lab 03351.JPG,,,True
0.9659615159034729,False,False,train--validation,Tomato___healthy,train\Tomato___healthy\a3e61ed6-3c67-48d7-af39-9a69b2c5c7bc___GH_HL Leaf 250.1.JPG,val\Tomato___healthy\45a1a63e-d00e-434d-b1b8-5b14dcde5b1e___GH_HL Leaf 250.JPG,,,True
0.9658989906311035,False,False,test--train,Tomato___healthy,train\Tomato___healthy\6555b55c-78bc-4391-88ed-65b596fc7e76___GH_HL Leaf 441.JPG,train\Tomato___healthy\3e204d0d-cfdb-41a2-a68b-c3168305d099___GH_HL Leaf 441.1.JPG,,,True
0.9658974409103394,False,False,test--train,Tomato___Late_blight,train\Tomato___Late_blight\32482915-ead6-4e0e-8b3e-a14dd3546b0f___GHLB2 Leaf 8595.JPG,train\Tomato___Late_blight\75d24a6f-1c28-4e42-a7e7-8f8c496c22ce___GHLB2 Leaf 8594.JPG,,,True
0.9658646583557129,False,False,train--validation,Tomato___Tomato_Yellow_Leaf_Curl_Virus,train\Tomato___Tomato_Yellow_Leaf_Curl_Virus\3c934127-d85d-4eef-8449-ee7ee1a8a484___UF.GRC_YLCV_Lab 01448.JPG,train\Tomato___Tomato_Yellow_Leaf_Curl_Virus\5f631e3e-a073-4a3d-a2e0-0854892f10b2___UF.GRC_YLCV_Lab 01451.JPG,,,True
